id,text,label,split,difficulty,ood_flag,speaker_type,style_type,label_reason,ood_subtype,source_file
row_0864,"I’m confused about some symptoms, confused about what I was told before, and also unsure whether I’m still waiting on anything from your office.",ood,test_ood,ood,1,patient,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0865,"Good morning, I’m reaching out because I don’t know whether my concerns belong with a nurse, front desk, provider, or someone else. I have multiple questions and they don’t seem to fit together in a simple way.",ood,test_ood,ood,1,patient,email_style_long,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0866,I’m frustrated because I feel like I’m chasing answers in three different directions at once.,ood,test_ood,ood,1,patient,slightly_frustrated,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0867,"My wife has a few concerns at the same time, and we’re not sure which part needs attention first or who should handle it.",ood,test_ood,ood,1,caregiver,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0868,I have more than one problem here and don’t know how to explain it clearly.,ood,test_ood,ood,1,patient,short_direct,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0869,"I’m trying to understand a combination of what I was told, what I’m feeling now, and whether something is still supposed to happen from the office side.",ood,test_ood,ood,1,patient,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0870,"Hello, I’m writing because everything feels jumbled right now. There are questions about my health, confusion about what the office is handling, and uncertainty about what I’m supposed to do next, and I honestly don’t know how to separate any of it into one clear request.",ood,test_ood,ood,1,patient,email_style_long,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0871,Please arrive 15 minutes early to allow time for check-in and document review.,ood,test_ood,ood,1,patient,short_direct,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0872,Messages sent through the portal are reviewed during regular business hours and are not monitored overnight.,ood,test_ood,ood,1,patient,medium_realistic,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0873,Welcome to our clinic. Our care team is committed to providing timely communication and a respectful patient experience. Response times may vary depending on message volume and staffing levels.,ood,test_ood,ood,1,caregiver,email_style_long,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0874,Same-day responses cannot be guaranteed for non-urgent messages.,ood,test_ood,ood,1,patient,short_direct,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0875,Photo identification may be requested at check-in to confirm patient identity and protect privacy.,ood,test_ood,ood,1,caregiver,medium_realistic,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0876,"For safety reasons, urgent symptoms should not be reported through standard website or portal messaging. If immediate care is needed, patients should use appropriate emergency services or local urgent care options.",ood,test_ood,ood,1,patient,email_style_long,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0877,Office hours may change on holidays and long weekends.,ood,test_ood,ood,1,patient,short_direct,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0878,Portal access is available only after account activation has been completed using the invitation email.,ood,test_ood,ood,1,patient,medium_realistic,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0879,Our office may contact patients by phone if additional information is needed to address a message or complete a follow-up process. Missed calls may come from a blocked or unavailable number depending on the system being used.,ood,test_ood,ood,1,caregiver,email_style_long,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0880,Please bring all current medication containers to in-person visits when possible.,ood,test_ood,ood,1,patient,short_direct,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0881,Children under 18 must be accompanied by a parent or legal guardian unless prior arrangements have been made.,ood,test_ood,ood,1,caregiver,medium_realistic,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0882,"Thank you for using our online services. Visit summaries, selected test reports, and secure messages may appear at different times depending on when each item is finalized and released within the system.",ood,test_ood,ood,1,patient,email_style_long,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0883,Check-in kiosks are available in the lobby during daytime hours.,ood,test_ood,ood,1,patient,short_direct,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0884,Masking policies may be updated seasonally based on public health guidance and clinic operations.,ood,test_ood,ood,1,patient,medium_realistic,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0885,Patients who are more than 15 minutes late may need to be re-accommodated depending on provider availability. This helps the clinic reduce delays for other scheduled visits throughout the day.,ood,test_ood,ood,1,caregiver,email_style_long,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0886,Wi-Fi is available in the waiting area for patient use.,ood,test_ood,ood,1,patient,short_direct,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0887,Lab and imaging reports may appear in stages as separate portions are completed and reviewed.,ood,test_ood,ood,1,caregiver,medium_realistic,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0888,Our website includes general educational content intended to support understanding of common health topics. It should not be used as a substitute for direct medical evaluation in urgent or individualized situations.,ood,test_ood,ood,1,patient,email_style_long,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0889,Parking validation is not available at all clinic locations.,ood,test_ood,ood,1,patient,short_direct,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0890,Proxy access for caregivers may require identity verification and completion of additional consent steps.,ood,test_ood,ood,1,caregiver,medium_realistic,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0891,"To protect privacy, some account changes can only be completed after identity confirmation through approved clinic procedures. Requests that cannot be verified may be delayed until supporting information is received.",ood,test_ood,ood,1,patient,email_style_long,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0892,Please silence mobile devices while in exam and waiting areas.,ood,test_ood,ood,1,patient,short_direct,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0893,"Appointment reminders are sent as a courtesy and may be delivered by text, email, or automated phone call.",ood,test_ood,ood,1,caregiver,medium_realistic,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0894,"The patient portal may occasionally be unavailable during maintenance windows or system updates. During those periods, some features such as secure messaging or document viewing may be temporarily limited.",ood,test_ood,ood,1,patient,email_style_long,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0895,Interpreter services are available for many languages upon request.,ood,test_ood,ood,1,patient,short_direct,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0896,"For infection prevention, visitors may be limited in certain areas of the facility.",ood,test_ood,ood,1,patient,medium_realistic,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
row_0897,"Our clinic strives to answer routine messages as quickly as possible, but response times may be longer during high-volume periods, weather disruptions, or provider absences. We appreciate patience when delays occur.",ood,test_ood,ood,1,caregiver,email_style_long,,informational_non_patient_text,ood_informational_non_patient_text_30.csv
